CUS_CUST_ID_BUY,MAU_MP_3,MAU_ML_3,MAU_MP_2,MAU_ML_2,MAU_MP_1,MAU_ML_1,last_login_mp_date_1,last_login_ml_date_1
283105487,10.0,0.0,6.0,1.0,5.0,0.0,2019-05-31,2019-05-31
398209978,9.0,0.0,12.0,0.0,10.0,0.0,2019-05-20,2019-05-20
104188153,7.0,3.0,7.0,8.0,3.0,11.0,2019-05-24,2019-05-27
374300068,19.0,5.0,7.0,6.0,15.0,12.0,2019-05-28,2019-05-31
40770082,8.0,12.0,10.0,16.0,12.0,4.0,2019-05-31,2019-05-12
180850873,1.0,0.0,2.0,0.0,5.0,0.0,2019-05-14,2019-05-14
411686418,12.0,5.0,,,,,,
195727613,3.0,23.0,24.0,30.0,12.0,31.0,2019-05-31,2019-05-31
97383733,1.0,11.0,4.0,3.0,9.0,16.0,2019-05-30,2019-05-30
290034106,11.0,0.0,10.0,0.0,6.0,0.0,2019-05-20,2019-05-20
76524548,0.0,21.0,9.0,28.0,13.0,30.0,2019-05-30,2019-05-31
73752953,0.0,23.0,0.0,21.0,0.0,31.0,2019-05-31,2019-05-31
186879506,,,0.0,1.0,21.0,13.0,2019-05-28,2019-05-31
324131065,2.0,27.0,3.0,22.0,5.0,22.0,2019-05-26,2019-05-31
145656467,0.0,14.0,1.0,14.0,0.0,16.0,2019-05-29,2019-05-29
79490171,1.0,15.0,2.0,19.0,4.0,15.0,2019-05-24,2019-05-30
331898661,4.0,23.0,14.0,24.0,10.0,19.0,2019-05-31,2019-05-31
119175271,3.0,10.0,18.0,20.0,31.0,29.0,2019-05-31,2019-05-31
233107958,2.0,0.0,2.0,0.0,4.0,0.0,2019-05-31,2019-05-31
45676325,,,,,1.0,0.0,2019-05-06,2019-05-06
7684742,0.0,2.0,2.0,9.0,3.0,9.0,2019-05-28,2019-05-31
131153495,6.0,0.0,2.0,0.0,1.0,0.0,2019-05-13,2019-05-13
190388756,4.0,0.0,21.0,0.0,24.0,0.0,2019-05-29,2019-05-29
90257133,0.0,20.0,1.0,19.0,3.0,27.0,2019-05-28,2019-05-31
292139279,8.0,12.0,15.0,17.0,18.0,15.0,2019-05-31,2019-05-30
209173824,0.0,4.0,0.0,4.0,,,,
139044211,11.0,8.0,1.0,4.0,,,,
362059678,,,,,5.0,0.0,2019-05-29,2019-05-29
279940998,3.0,0.0,6.0,0.0,4.0,0.0,2019-05-29,2019-05-29
134660072,2.0,0.0,6.0,0.0,13.0,3.0,2019-05-29,2019-05-31
57666042,0.0,25.0,0.0,10.0,0.0,30.0,2019-05-31,2019-05-31
251247974,0.0,4.0,0.0,8.0,0.0,3.0,2019-05-25,2019-05-25
95752572,7.0,3.0,7.0,5.0,8.0,9.0,2019-05-31,2019-05-30
99958405,,,4.0,0.0,2.0,10.0,2019-05-20,2019-05-29
229281978,7.0,0.0,4.0,0.0,7.0,0.0,2019-05-30,2019-05-30
134592121,0.0,29.0,0.0,28.0,0.0,25.0,2019-05-31,2019-05-31
25531188,,,0.0,2.0,0.0,5.0,2019-05-20,2019-05-20
253831386,0.0,6.0,10.0,2.0,21.0,0.0,2019-05-31,2019-05-31
113876258,10.0,0.0,7.0,0.0,6.0,0.0,2019-05-27,2019-05-27
423866316,,,1.0,0.0,,,,
422267890,,,8.0,0.0,13.0,4.0,2019-05-29,2019-05-31
264582390,,,,,3.0,0.0,2019-05-30,2019-05-30
3402660,3.0,30.0,8.0,26.0,8.0,19.0,2019-05-31,2019-05-31
442898119,,,,,,,,
73144623,6.0,20.0,2.0,13.0,3.0,12.0,2019-05-28,2019-05-29
18315392,9.0,14.0,7.0,16.0,10.0,24.0,2019-05-28,2019-05-31
212330161,0.0,9.0,1.0,1.0,0.0,3.0,2019-05-19,2019-05-19
208701510,,,,,0.0,4.0,2019-05-29,2019-05-29
220302125,,,1.0,7.0,0.0,15.0,2019-05-26,2019-05-26
238150731,,,,,,,,
19014056,3.0,12.0,5.0,14.0,3.0,14.0,2019-05-22,2019-05-31
157677246,0.0,12.0,4.0,15.0,13.0,2.0,2019-05-28,2019-05-15
99456828,5.0,0.0,11.0,0.0,6.0,0.0,2019-05-28,2019-05-28
415631562,17.0,0.0,3.0,4.0,6.0,19.0,2019-05-25,2019-05-31
152534761,8.0,0.0,8.0,0.0,10.0,0.0,2019-05-31,2019-05-31
389649273,25.0,15.0,13.0,25.0,17.0,16.0,2019-05-30,2019-05-31
67135782,1.0,20.0,0.0,17.0,1.0,26.0,2019-05-31,2019-05-31
339121511,4.0,14.0,6.0,4.0,6.0,10.0,2019-05-30,2019-05-30
65732782,1.0,7.0,0.0,9.0,1.0,5.0,2019-05-21,2019-05-28
150277225,,,1.0,0.0,,,,
20517448,5.0,4.0,6.0,4.0,9.0,0.0,2019-05-11,2019-05-11
113220273,3.0,7.0,1.0,4.0,3.0,2.0,2019-05-27,2019-05-14
199472639,2.0,17.0,3.0,10.0,4.0,23.0,2019-05-30,2019-05-29
238363550,0.0,2.0,5.0,0.0,14.0,0.0,2019-05-31,2019-05-31
23452896,2.0,7.0,2.0,6.0,1.0,8.0,2019-05-19,2019-05-31
141283625,14.0,0.0,21.0,0.0,18.0,0.0,2019-05-29,2019-05-29
241763361,9.0,0.0,,,2.0,0.0,2019-05-23,2019-05-23
205176398,,,,,8.0,0.0,2019-05-28,2019-05-28
32487371,0.0,7.0,,,0.0,8.0,2019-05-28,2019-05-28
97074024,23.0,25.0,4.0,5.0,11.0,29.0,2019-05-31,2019-05-31
440740821,,,,,,,,
219965890,1.0,23.0,0.0,18.0,0.0,16.0,2019-05-29,2019-05-29
401686556,,,,,,,,
404806436,,,,,,,,
158484081,4.0,21.0,0.0,18.0,18.0,30.0,2019-05-30,2019-05-30
52277930,4.0,30.0,5.0,27.0,8.0,29.0,2019-05-27,2019-05-31
151053865,0.0,8.0,0.0,10.0,0.0,3.0,2019-05-23,2019-05-23
199416964,0.0,17.0,0.0,12.0,,,,
183737404,1.0,2.0,1.0,1.0,1.0,0.0,2019-05-28,2019-05-28
343855233,1.0,0.0,,,,,,
10488928,8.0,16.0,5.0,18.0,3.0,13.0,2019-05-30,2019-05-17
349570753,11.0,0.0,7.0,0.0,5.0,0.0,2019-05-31,2019-05-31
241496674,5.0,0.0,5.0,0.0,5.0,0.0,2019-05-24,2019-05-24
57147053,16.0,20.0,25.0,17.0,29.0,22.0,2019-05-31,2019-05-31
55274550,0.0,7.0,1.0,7.0,2.0,2.0,2019-05-27,2019-05-26
206372794,13.0,16.0,5.0,8.0,5.0,15.0,2019-05-17,2019-05-31
161648444,0.0,9.0,1.0,15.0,0.0,14.0,2019-05-29,2019-05-29
163534441,,,2.0,0.0,2.0,0.0,2019-05-23,2019-05-23
129852216,0.0,23.0,0.0,18.0,4.0,16.0,2019-05-29,2019-05-31
323445922,0.0,13.0,0.0,14.0,0.0,15.0,2019-05-30,2019-05-30
398523150,3.0,0.0,3.0,0.0,2.0,0.0,2019-05-26,2019-05-26
435191864,,,,,7.0,0.0,2019-05-21,2019-05-21
190012690,,,,,2.0,10.0,2019-05-25,2019-05-31
5492418,,,2.0,0.0,2.0,0.0,2019-05-25,2019-05-25
226610397,16.0,25.0,7.0,24.0,16.0,18.0,2019-05-28,2019-05-29
3258824,0.0,19.0,1.0,14.0,2.0,22.0,2019-05-27,2019-05-31
2899861,0.0,4.0,4.0,6.0,2.0,8.0,2019-05-24,2019-05-28
152486856,3.0,3.0,12.0,20.0,24.0,22.0,2019-05-31,2019-05-27
13207454,10.0,8.0,9.0,11.0,9.0,15.0,2019-05-31,2019-05-28
289526706,6.0,0.0,6.0,15.0,6.0,8.0,2019-05-30,2019-05-17
392284245,31.0,18.0,29.0,13.0,25.0,7.0,2019-05-31,2019-05-16
21947790,0.0,2.0,0.0,1.0,,,,
33375799,5.0,29.0,10.0,21.0,17.0,27.0,2019-05-31,2019-05-31
15252020,5.0,0.0,4.0,0.0,11.0,0.0,2019-05-31,2019-05-31
241055672,22.0,16.0,19.0,11.0,16.0,6.0,2019-05-30,2019-05-27
82407109,25.0,29.0,0.0,1.0,,,,
160953009,3.0,17.0,2.0,17.0,3.0,6.0,2019-05-28,2019-05-31
191771882,0.0,20.0,12.0,25.0,0.0,23.0,2019-05-31,2019-05-31
133344854,,,4.0,0.0,6.0,0.0,2019-05-30,2019-05-30
73725625,0.0,17.0,0.0,14.0,0.0,16.0,2019-05-31,2019-05-31
431764586,,,,,12.0,0.0,2019-05-31,2019-05-31
326569570,0.0,13.0,0.0,12.0,0.0,18.0,2019-05-27,2019-05-27
30812454,,,,,3.0,10.0,2019-05-27,2019-05-31
232393418,,,,,6.0,0.0,2019-05-30,2019-05-30
89804524,,,2.0,6.0,1.0,8.0,2019-05-19,2019-05-20
223677477,,,,,,,,
381460486,0.0,1.0,,,,,,
112465948,3.0,2.0,3.0,3.0,0.0,4.0,2019-05-28,2019-05-28
59511564,1.0,0.0,4.0,0.0,1.0,0.0,2019-05-07,2019-05-07
377094272,,,,,,,,
180106832,0.0,24.0,0.0,14.0,0.0,7.0,2019-05-18,2019-05-18
265436577,0.0,10.0,0.0,6.0,0.0,5.0,2019-05-31,2019-05-31
218910015,4.0,3.0,2.0,1.0,6.0,4.0,2019-05-23,2019-05-31
358295226,,,3.0,14.0,5.0,5.0,2019-05-21,2019-05-25
58624436,0.0,7.0,1.0,8.0,2.0,8.0,2019-05-21,2019-05-29
336319510,2.0,2.0,6.0,0.0,5.0,1.0,2019-05-31,2019-05-24
398108671,4.0,26.0,0.0,16.0,6.0,13.0,2019-05-28,2019-05-28
229850366,,,,,,,,
93757740,4.0,13.0,2.0,9.0,2.0,15.0,2019-05-09,2019-05-30
299618586,,,,,,,,
150827219,,,12.0,0.0,13.0,0.0,2019-05-31,2019-05-31
440650338,,,,,1.0,1.0,2019-05-31,2019-05-31
165389126,10.0,31.0,4.0,26.0,0.0,16.0,2019-05-31,2019-05-31
210927195,,,,,12.0,0.0,2019-05-31,2019-05-31
121767788,,,5.0,0.0,3.0,0.0,2019-05-25,2019-05-25
69356544,3.0,0.0,4.0,0.0,,,,
425146607,,,0.0,1.0,0.0,3.0,2019-05-22,2019-05-22
138896739,13.0,6.0,5.0,0.0,8.0,0.0,2019-05-28,2019-05-28
44542587,0.0,4.0,0.0,8.0,0.0,9.0,2019-05-22,2019-05-22
116123174,1.0,19.0,7.0,5.0,4.0,7.0,2019-05-16,2019-05-24
46160380,,,,,7.0,0.0,2019-05-29,2019-05-29
64646718,0.0,25.0,0.0,25.0,0.0,26.0,2019-05-31,2019-05-31
8861881,1.0,0.0,,,,,,
441617382,,,,,,,,
416702289,,,,,0.0,15.0,2019-05-31,2019-05-31
101923399,,,,,,,,
116678410,0.0,15.0,10.0,17.0,4.0,16.0,2019-05-27,2019-05-31
412931281,19.0,0.0,10.0,0.0,14.0,0.0,2019-05-31,2019-05-31
54900268,3.0,28.0,3.0,26.0,3.0,31.0,2019-05-22,2019-05-31
283247603,1.0,2.0,6.0,0.0,8.0,4.0,2019-05-31,2019-05-30
41163646,0.0,10.0,0.0,9.0,0.0,10.0,2019-05-30,2019-05-30
428026885,,,2.0,0.0,2.0,0.0,2019-05-18,2019-05-18
82916097,1.0,26.0,1.0,25.0,0.0,26.0,2019-05-30,2019-05-30
271035794,29.0,7.0,29.0,9.0,27.0,7.0,2019-05-31,2019-05-22
402448869,30.0,0.0,29.0,0.0,30.0,0.0,2019-05-31,2019-05-31
138602133,,,,,2.0,0.0,2019-05-25,2019-05-25
267163466,6.0,5.0,1.0,4.0,3.0,1.0,2019-05-31,2019-05-16
50555344,2.0,21.0,2.0,10.0,4.0,14.0,2019-05-24,2019-05-28
85390978,8.0,0.0,3.0,0.0,7.0,0.0,2019-05-26,2019-05-26
126453383,,,,,,,,
444033853,,,,,,,,
175514483,0.0,18.0,0.0,10.0,1.0,11.0,2019-05-02,2019-05-31
48307615,6.0,30.0,4.0,26.0,16.0,20.0,2019-05-30,2019-05-31
56885438,1.0,0.0,,,,,,
233691153,,,,,2.0,0.0,2019-05-26,2019-05-26
417665915,5.0,0.0,6.0,0.0,,,,
84222640,,,,,1.0,2.0,2019-05-29,2019-05-29
125498388,,,,,0.0,8.0,2019-05-31,2019-05-31
384739970,17.0,11.0,23.0,2.0,21.0,0.0,2019-05-31,2019-05-31
426873305,,,7.0,0.0,7.0,0.0,2019-05-25,2019-05-25
228977874,,,6.0,9.0,11.0,7.0,2019-05-28,2019-05-23
439495682,,,,,,,,
78321280,2.0,1.0,8.0,0.0,11.0,0.0,2019-05-29,2019-05-29
208215579,,,,,,,,
175841131,0.0,18.0,0.0,13.0,0.0,23.0,2019-05-30,2019-05-30
190764384,,,,,,,,
73287053,3.0,0.0,3.0,0.0,15.0,0.0,2019-05-30,2019-05-30
373441168,0.0,31.0,4.0,29.0,2.0,31.0,2019-05-13,2019-05-31
171972832,,,,,6.0,0.0,2019-05-30,2019-05-30
425576299,,,3.0,0.0,,,,
271069416,1.0,13.0,,,1.0,0.0,2019-05-26,2019-05-26
41184752,2.0,13.0,0.0,9.0,1.0,13.0,2019-05-21,2019-05-29
168820793,,,,,,,,
353029409,0.0,12.0,0.0,16.0,1.0,8.0,2019-05-03,2019-05-31
53288796,1.0,6.0,3.0,5.0,4.0,2.0,2019-05-09,2019-05-14
81428744,5.0,15.0,2.0,6.0,1.0,7.0,2019-05-08,2019-05-21
152645662,0.0,1.0,0.0,2.0,0.0,5.0,2019-05-31,2019-05-31
79838082,11.0,25.0,21.0,28.0,18.0,31.0,2019-05-31,2019-05-31
257255356,13.0,17.0,18.0,10.0,19.0,17.0,2019-05-26,2019-05-31
6874932,13.0,13.0,9.0,17.0,14.0,4.0,2019-05-30,2019-05-30
1749841,4.0,11.0,3.0,11.0,6.0,10.0,2019-05-23,2019-05-31
237076946,21.0,0.0,3.0,0.0,13.0,2.0,2019-05-31,2019-05-30
157848179,0.0,1.0,1.0,6.0,2.0,0.0,2019-05-23,2019-05-23
132638472,,,0.0,2.0,0.0,10.0,2019-05-26,2019-05-26
254473136,,,1.0,0.0,2.0,0.0,2019-05-15,2019-05-15
113372770,0.0,4.0,1.0,5.0,1.0,3.0,2019-05-30,2019-05-25
413406081,6.0,0.0,5.0,0.0,17.0,0.0,2019-05-30,2019-05-30
68423848,12.0,9.0,16.0,21.0,22.0,10.0,2019-05-31,2019-05-30
356489515,,,,,,,,
24341021,28.0,0.0,30.0,9.0,30.0,12.0,2019-05-31,2019-05-31
399666000,6.0,0.0,2.0,0.0,2.0,0.0,2019-05-24,2019-05-24
28944612,1.0,23.0,1.0,12.0,,,,
226382904,2.0,0.0,5.0,0.0,4.0,0.0,2019-05-22,2019-05-22
304488151,8.0,5.0,17.0,9.0,9.0,7.0,2019-05-31,2019-05-28
292725770,2.0,2.0,2.0,3.0,4.0,7.0,2019-05-24,2019-05-24
75583893,0.0,15.0,0.0,7.0,0.0,16.0,2019-05-29,2019-05-29
269273478,0.0,17.0,0.0,24.0,9.0,29.0,2019-05-31,2019-05-31
49855053,0.0,3.0,0.0,2.0,0.0,4.0,2019-05-21,2019-05-21
132590779,,,,,,,,
313569380,13.0,0.0,8.0,3.0,4.0,6.0,2019-05-14,2019-05-20
92038706,,,,,,,,
183562861,18.0,16.0,25.0,17.0,12.0,7.0,2019-05-30,2019-05-18
335391652,1.0,9.0,2.0,0.0,2.0,4.0,2019-05-20,2019-05-30
164210606,16.0,29.0,12.0,29.0,11.0,31.0,2019-05-28,2019-05-31
155884181,3.0,6.0,5.0,4.0,0.0,1.0,2019-05-01,2019-05-01
421499541,0.0,1.0,0.0,15.0,0.0,14.0,2019-05-30,2019-05-30
242446557,3.0,6.0,0.0,6.0,0.0,3.0,2019-05-28,2019-05-28
167376487,0.0,29.0,0.0,25.0,0.0,27.0,2019-05-29,2019-05-29
221850442,8.0,26.0,4.0,13.0,15.0,20.0,2019-05-31,2019-05-29
83848095,1.0,18.0,3.0,21.0,1.0,21.0,2019-05-20,2019-05-31
131716247,3.0,17.0,2.0,9.0,6.0,14.0,2019-05-31,2019-05-31
118147157,2.0,23.0,0.0,25.0,0.0,28.0,2019-05-31,2019-05-31
277673843,,,,,,,,
445519965,,,,,,,,
80673310,0.0,19.0,0.0,23.0,0.0,24.0,2019-05-31,2019-05-31
290799175,9.0,0.0,29.0,0.0,29.0,0.0,2019-05-31,2019-05-31
419723777,1.0,3.0,27.0,27.0,26.0,20.0,2019-05-31,2019-05-30
354462900,17.0,13.0,27.0,3.0,16.0,6.0,2019-05-31,2019-05-30
53362216,24.0,0.0,23.0,0.0,25.0,0.0,2019-05-31,2019-05-31
321528922,4.0,0.0,4.0,6.0,4.0,4.0,2019-05-27,2019-05-28
230403837,0.0,24.0,7.0,20.0,5.0,15.0,2019-05-30,2019-05-30
30622475,3.0,4.0,1.0,8.0,2.0,11.0,2019-05-24,2019-05-27
419054869,3.0,0.0,14.0,0.0,23.0,0.0,2019-05-28,2019-05-28
67504400,6.0,0.0,4.0,0.0,5.0,0.0,2019-05-24,2019-05-24
51460816,7.0,5.0,16.0,4.0,10.0,8.0,2019-05-27,2019-05-31
58032362,4.0,22.0,3.0,19.0,6.0,25.0,2019-05-30,2019-05-31
327668433,2.0,13.0,0.0,4.0,0.0,6.0,2019-05-29,2019-05-29
233488993,0.0,12.0,6.0,18.0,8.0,24.0,2019-05-28,2019-05-31
49516659,2.0,10.0,2.0,7.0,0.0,16.0,2019-05-31,2019-05-31
158837801,30.0,30.0,26.0,28.0,29.0,26.0,2019-05-31,2019-05-31
119040486,30.0,31.0,30.0,30.0,31.0,31.0,2019-05-31,2019-05-31
237776607,5.0,0.0,4.0,1.0,5.0,14.0,2019-05-29,2019-05-31
285375957,19.0,10.0,6.0,9.0,,,,
35688803,1.0,12.0,0.0,20.0,0.0,22.0,2019-05-31,2019-05-31
244343721,0.0,20.0,0.0,22.0,0.0,24.0,2019-05-31,2019-05-31
329654016,6.0,0.0,7.0,0.0,5.0,3.0,2019-05-29,2019-05-17
34075310,8.0,7.0,22.0,10.0,22.0,19.0,2019-05-31,2019-05-31
43693426,3.0,5.0,7.0,10.0,3.0,7.0,2019-05-30,2019-05-31
66140733,4.0,11.0,10.0,16.0,6.0,15.0,2019-05-31,2019-05-31
419996686,,,,,0.0,10.0,2019-05-31,2019-05-31
57923212,,,,,1.0,0.0,2019-05-10,2019-05-10
402967766,,,,,,,,
55557696,2.0,7.0,2.0,8.0,3.0,4.0,2019-05-22,2019-05-28
109378699,0.0,14.0,0.0,21.0,1.0,26.0,2019-05-27,2019-05-28
303855378,15.0,6.0,4.0,7.0,2.0,5.0,2019-05-22,2019-05-23
54482558,1.0,25.0,11.0,26.0,2.0,27.0,2019-05-18,2019-05-30
185015215,,,1.0,0.0,5.0,22.0,2019-05-22,2019-05-31
281001993,8.0,8.0,4.0,12.0,1.0,1.0,2019-05-15,2019-05-03
438568331,,,,,,,,
193967233,,,5.0,0.0,,,,
149962884,1.0,0.0,6.0,0.0,19.0,0.0,2019-05-30,2019-05-30
185560698,,,1.0,0.0,,,,
226532894,2.0,0.0,5.0,0.0,12.0,0.0,2019-05-28,2019-05-28
203197646,0.0,8.0,0.0,4.0,0.0,3.0,2019-05-17,2019-05-17
23046802,5.0,21.0,9.0,17.0,5.0,21.0,2019-05-31,2019-05-31
149075324,2.0,21.0,0.0,25.0,0.0,28.0,2019-05-31,2019-05-31
405662725,8.0,0.0,3.0,0.0,,,,
208920333,0.0,14.0,1.0,8.0,1.0,8.0,2019-05-24,2019-05-29
136862111,1.0,0.0,4.0,0.0,5.0,0.0,2019-05-28,2019-05-28
53220067,0.0,18.0,0.0,13.0,0.0,16.0,2019-05-31,2019-05-31
280398492,14.0,16.0,11.0,17.0,10.0,30.0,2019-05-31,2019-05-31
304051225,1.0,16.0,5.0,24.0,6.0,19.0,2019-05-30,2019-05-31
257101297,0.0,4.0,5.0,6.0,3.0,5.0,2019-05-21,2019-05-31
115423978,0.0,7.0,0.0,2.0,0.0,3.0,2019-05-10,2019-05-10
21270507,0.0,24.0,4.0,22.0,4.0,28.0,2019-05-26,2019-05-31
183392276,2.0,0.0,3.0,0.0,2.0,0.0,2019-05-25,2019-05-25
186716961,8.0,30.0,5.0,24.0,4.0,27.0,2019-05-29,2019-05-30
408564910,5.0,0.0,1.0,0.0,6.0,0.0,2019-05-28,2019-05-28
146032468,8.0,28.0,1.0,15.0,0.0,20.0,2019-05-31,2019-05-31
94533658,0.0,5.0,0.0,1.0,0.0,2.0,2019-05-31,2019-05-31
154429663,2.0,13.0,3.0,9.0,2.0,12.0,2019-05-13,2019-05-30
434980437,,,,,10.0,0.0,2019-05-29,2019-05-29
122688078,0.0,22.0,2.0,25.0,2.0,28.0,2019-05-20,2019-05-31
395730674,,,,,3.0,0.0,2019-05-29,2019-05-29
44524361,0.0,12.0,2.0,7.0,4.0,15.0,2019-05-20,2019-05-30
235279537,0.0,24.0,1.0,24.0,1.0,25.0,2019-05-28,2019-05-31
76817677,3.0,3.0,6.0,6.0,,,,
50851218,2.0,14.0,2.0,19.0,1.0,17.0,2019-05-21,2019-05-31
432407844,,,,,8.0,0.0,2019-05-27,2019-05-27
175010189,1.0,6.0,0.0,4.0,1.0,1.0,2019-05-17,2019-05-20
45835583,3.0,8.0,0.0,14.0,5.0,12.0,2019-05-27,2019-05-27
318792230,,,7.0,3.0,17.0,7.0,2019-05-30,2019-05-22
79393813,0.0,3.0,2.0,3.0,3.0,1.0,2019-05-27,2019-05-22
305588923,2.0,1.0,3.0,0.0,,,,
157107846,,,4.0,0.0,11.0,0.0,2019-05-31,2019-05-31
167625172,,,,,,,,
281062129,,,,,7.0,0.0,2019-05-28,2019-05-28
400165070,3.0,0.0,9.0,0.0,9.0,0.0,2019-05-28,2019-05-28
138748074,5.0,11.0,10.0,18.0,6.0,25.0,2019-05-24,2019-05-28
58452892,1.0,2.0,0.0,3.0,2.0,4.0,2019-05-27,2019-05-30
95440420,0.0,3.0,,,3.0,4.0,2019-05-25,2019-05-27
40942608,2.0,26.0,1.0,30.0,0.0,29.0,2019-05-31,2019-05-31
385512751,0.0,19.0,2.0,14.0,2.0,1.0,2019-05-31,2019-05-27
59340683,19.0,17.0,17.0,19.0,18.0,21.0,2019-05-27,2019-05-30
416245170,2.0,15.0,13.0,27.0,22.0,17.0,2019-05-30,2019-05-30
174611697,0.0,16.0,0.0,8.0,1.0,3.0,2019-05-06,2019-05-05
22278526,14.0,3.0,8.0,0.0,9.0,9.0,2019-05-31,2019-05-31
382583933,0.0,2.0,0.0,2.0,0.0,5.0,2019-05-31,2019-05-31
144050893,0.0,11.0,5.0,24.0,3.0,28.0,2019-05-30,2019-05-31
32075287,5.0,0.0,6.0,0.0,6.0,0.0,2019-05-28,2019-05-28
315341876,17.0,0.0,13.0,0.0,18.0,0.0,2019-05-31,2019-05-31
389299686,30.0,0.0,30.0,0.0,31.0,0.0,2019-05-31,2019-05-31
62722347,3.0,0.0,7.0,0.0,7.0,0.0,2019-05-17,2019-05-17
388627261,8.0,1.0,4.0,0.0,7.0,0.0,2019-05-25,2019-05-25
438793573,,,,,4.0,0.0,2019-05-31,2019-05-31
271806494,5.0,24.0,23.0,22.0,19.0,20.0,2019-05-29,2019-05-31
34676605,4.0,20.0,0.0,9.0,1.0,0.0,2019-05-21,2019-05-21
446124425,,,,,,,,
435972743,,,,,16.0,0.0,2019-05-31,2019-05-31
302766097,5.0,24.0,2.0,27.0,11.0,27.0,2019-05-27,2019-05-31
446420816,,,,,,,,
152993120,1.0,27.0,1.0,29.0,2.0,29.0,2019-05-24,2019-05-31
127374978,8.0,26.0,10.0,20.0,20.0,31.0,2019-05-23,2019-05-31
101810522,5.0,15.0,6.0,3.0,4.0,3.0,2019-05-21,2019-05-24
40162281,0.0,30.0,1.0,30.0,22.0,29.0,2019-05-31,2019-05-30
202719907,5.0,3.0,1.0,1.0,2.0,5.0,2019-05-12,2019-05-29
412622400,12.0,0.0,,,,,,
193188389,13.0,12.0,11.0,5.0,12.0,2.0,2019-05-29,2019-05-22
392646326,,,,,,,,
244478212,5.0,0.0,5.0,0.0,12.0,12.0,2019-05-28,2019-05-30
242107275,1.0,0.0,5.0,10.0,7.0,10.0,2019-05-23,2019-05-25
137002639,2.0,14.0,5.0,21.0,5.0,19.0,2019-05-23,2019-05-29
175174822,0.0,9.0,0.0,4.0,1.0,12.0,2019-05-04,2019-05-30
216791577,3.0,0.0,3.0,0.0,3.0,0.0,2019-05-22,2019-05-22
201376342,8.0,10.0,1.0,9.0,4.0,8.0,2019-05-28,2019-05-29
225221921,,,2.0,1.0,1.0,0.0,2019-05-31,2019-05-31
111431494,13.0,31.0,26.0,30.0,12.0,31.0,2019-05-30,2019-05-31
425986651,,,,,,,,
91392815,0.0,1.0,1.0,2.0,2.0,3.0,2019-05-30,2019-05-29
127925963,,,,,,,,
10955191,0.0,15.0,2.0,29.0,17.0,28.0,2019-05-28,2019-05-31
119772261,16.0,9.0,17.0,7.0,13.0,3.0,2019-05-31,2019-05-28
184544575,0.0,16.0,1.0,19.0,2.0,23.0,2019-05-16,2019-05-29
56837101,0.0,24.0,0.0,27.0,0.0,27.0,2019-05-31,2019-05-31
153547502,22.0,0.0,23.0,0.0,24.0,4.0,2019-05-31,2019-05-08
247207185,23.0,0.0,21.0,0.0,10.0,0.0,2019-05-25,2019-05-25
21041289,6.0,8.0,8.0,4.0,6.0,2.0,2019-05-27,2019-05-24
28495269,,,,,3.0,0.0,2019-05-28,2019-05-28
169562400,,,1.0,0.0,,,,
53824094,0.0,29.0,2.0,28.0,4.0,29.0,2019-05-20,2019-05-31
166393088,3.0,20.0,12.0,8.0,23.0,13.0,2019-05-30,2019-05-28
2308463,0.0,15.0,2.0,20.0,1.0,16.0,2019-05-16,2019-05-28
420002585,1.0,0.0,1.0,0.0,1.0,0.0,2019-05-18,2019-05-18
308667586,15.0,23.0,10.0,22.0,13.0,24.0,2019-05-31,2019-05-31
252244375,8.0,0.0,11.0,0.0,4.0,0.0,2019-05-08,2019-05-08
24395350,4.0,19.0,0.0,10.0,0.0,23.0,2019-05-31,2019-05-31
59353120,4.0,16.0,4.0,13.0,1.0,18.0,2019-05-10,2019-05-31
419520567,1.0,0.0,1.0,0.0,,,,
405288981,5.0,14.0,1.0,5.0,,,,
93477198,8.0,1.0,11.0,5.0,9.0,2.0,2019-05-27,2019-05-27
3368427,7.0,0.0,5.0,0.0,4.0,0.0,2019-05-30,2019-05-30
427159242,,,2.0,1.0,3.0,20.0,2019-05-31,2019-05-30
127270042,10.0,13.0,12.0,16.0,10.0,13.0,2019-05-22,2019-05-29
44007386,0.0,5.0,0.0,5.0,,,,
437618467,,,,,2.0,4.0,2019-05-22,2019-05-31
90186227,0.0,18.0,0.0,16.0,6.0,25.0,2019-05-30,2019-05-31
24140265,30.0,10.0,30.0,9.0,29.0,4.0,2019-05-31,2019-05-18
51828862,6.0,0.0,,,,,,
391905554,6.0,0.0,11.0,0.0,13.0,0.0,2019-05-31,2019-05-31
309757315,0.0,8.0,0.0,7.0,0.0,9.0,2019-05-31,2019-05-31
205955348,9.0,23.0,3.0,20.0,3.0,17.0,2019-05-31,2019-05-28
154958838,18.0,24.0,12.0,22.0,8.0,20.0,2019-05-29,2019-05-31
82205107,13.0,31.0,16.0,28.0,26.0,31.0,2019-05-31,2019-05-31
96052165,0.0,12.0,3.0,24.0,13.0,29.0,2019-05-31,2019-05-31
232906132,,,1.0,0.0,11.0,0.0,2019-05-31,2019-05-31
4707687,4.0,0.0,5.0,0.0,6.0,0.0,2019-05-23,2019-05-23
192786700,2.0,5.0,6.0,8.0,5.0,8.0,2019-05-22,2019-05-24
92581881,3.0,0.0,7.0,0.0,2.0,0.0,2019-05-20,2019-05-20
